News Page URL,Date,News Title,Page Content
https://www.newswire.lk/2025/04/01/trincomalee-police-assault-video-main-suspect-arrested-and-remanded/,2025-04-01,Trincomalee Police assault video : Main suspect arrested and remanded,"Sri Lanka Police has warned that action will be taken against any persons obstructing the official duties of a Police officer in uniform, referring to a recent incident in Trincomalee.

Police Spokesman SSP Buddhika Manatunga said a video has been widely circulated on social media showing a group obstructing the duties of a Police officer.

He said the incident had taken place in the Nilaveli area in Trincomalee yesterday (31 Mar) when action was being taken regarding a traffic incident.

""A group of 10 persons were seen obstructing the duties of the Police officers and later assaulting them. Obstructing the duties of a Police officer is a punishable offence,"" he said.

SSP Buddhika Manatunga said the chief suspect involved in the incident has been arrested and remanded after being produced in court.

He further stated that even though the other suspects have fled the area, investigations are underway to arrest and produce them in court.

The Police Spokesman said that stringent action will be taken against those found to be obstructing the duties of Police officers in the future. (Newswire)"
https://www.newswire.lk/2025/04/01/milco-reduces-price-of-several-products/,2025-04-01,Milco reduces price of several products,"Local milk producer, Milco Private Limited, has announced a reduction in the price of several of its products, effective from today (01 Apr).

Accordingly, the price of a Highland yoghurt cup has been reduced by Rs. 10, with the new price being Rs. 70.

The prices of several fresh milk products have also been reduced as follows;

Milco Private Limited states the price reduction has been implemented to provide concessions to the public. (Newswire)


* 450ml sterilised milk - reduced from Rs. 225 to Rs. 200
* 450ml fresh milk packet - reduced from Rs. 200 to Rs. 170
* 900ml fresh milk packet - reduced from Rs. 440 to Rs. 380"
https://www.newswire.lk/2025/04/01/who-took-the-compensation-for-the-house-it-was-not-the-house-owner-but-a-rajapaksa-president-akd/,2025-04-01,"""Who took the compensation for the house? It was not the house owner, but a Rajapaksa"" - President AKD",
https://www.newswire.lk/2025/04/01/we-must-help-myanmar-former-president-ranil-wickremesinghe/,2025-04-01,"""We must help Myanmar"" - Former President Ranil Wickremesinghe",
https://www.newswire.lk/2025/04/01/we-hope-to-make-some-changes-to-the-laws-regarding-air-travel-in-sri-lanka/,2025-04-01,"""We hope to make some changes to the laws regarding air travel in Sri Lanka""",
https://www.newswire.lk/2025/04/01/new-vehicle-registration-other-services-notice-for-public/,2025-04-01,New Vehicle registration & other services : Notice for public,"The Department of Motor Traffic (DMT) has announced that the Taxpayer Identification Number (TIN) will be mandatory to register new vehicles and their related services.

Clarifying that the Taxpayer Identification Number (TIN) will be mandatory for the registration of new vehicles, the DMT said, however, certain types of vehicles are exempted.

The department said the TIN number is not mandatory for the registration or transfer of motorcycles, three-wheelers, tractors, hand-tractors and tractor-trailers.

The clarification comes as the government had announced last month that following the lifting of vehicle import restrictions, the TIN number will be mandatory for the registration of vehicles. (Newswire)"
https://www.newswire.lk/2025/04/01/severe-lightning-advisory-issued-for-10-districts/,2025-04-01,Severe lightning advisory issued for 10 districts,"The Department of Meteorology has issued an advisory for severe lightning for the Eastern, Central and Uva provinces and Polonnaruwa and Hambantota districts.

According to the department, the weather advisory is effective until 11.00 pm today.

Warning that there may be temporary localized strong winds during thundershowers, the department urged the public to take adequate precautions to minimize damages caused by lightning activity. (Newswire)"
https://www.newswire.lk/2025/04/01/nominations-rejected-24-hour-stay-order/,2025-04-01,Nominations rejected : 24 hour stay order,"The Court of Appeal has issued an order suspending all election activities related to Local Government Bodies against which petitions have been filed over the rejection of nominations.

Accordingly, the Court of Appeal has suspended election activities for the said Local Government Bodies until tomorrow, 02 April 2025.

It is reported that the court order has been issued after taking up for consideration multiple petitions that have been filed by candidates and independent groups on the rejection of nominations.

In December last year, the Cabinet of Ministers granted approval to amend the Local Government Act to allow fresh nominations to be called for the Local Government Election.

Accordingly, Cabinet approval was granted to cancel the nominations for the Local Government Election that was scheduled to be held in 2023.

The proposal to call fresh nominations was made due to some who had previously submitted nominations having passed away, and some either leaving the country or changing parties.

However, the decision was challenged in court. (Newswire)"
https://www.newswire.lk/2025/04/01/todays-cbsl-official-exchange-rates-114/,2025-04-01,Today's CBSL official exchange rates,"The Sri Lankan Rupee has appreciated slightly against the US Dollar today (01 Apr), compared to last week.

According to the Central Bank of Sri Lanka, the buying rate of the US Dollar has reduced from Rs. 292.06 to Rs. 291.95 and the selling rate from Rs. 300.58 to Rs. 300.47.

The Sri Lankan Rupee has also appreciated against a basket of foreign currencies, including Gulf currencies. (Newswire)"
https://www.newswire.lk/2025/04/01/mp-chamara-sampath-further-remanded-over-corruption-charge/,2025-04-01,MP Chamara Sampath further remanded over corruption charge,"Badulla District MP Chamara Sampath Dassanayake has been further remanded in connection with one of three corruption allegations.

The Colombo Chief Magistrate's Court today further remanded the MP until 08 April 2025.

The MP is accused of allegedly causing a loss of Rs. 23 million to the government by withdrawing fixed deposits held in a state bank.

MP Chamara Sampath Dassanayake was arrested by the Bribery Commission after recording a statement on 27 March.

He was arrested on 03 corruption charges linked to his previous tenure as a State Minister.

After being produced before the Colombo Chief Magistrate's Court, the MP was released from two charges and remanded on one corruption charge. (Newswire)"
https://www.newswire.lk/2025/04/01/borella-murder-shooter-sentenced-to-death/,2025-04-01,Borella murder : Shooter sentenced to death,"The Colombo High Court has sentenced to death underworld figure SF Sarath for shooting and killing a person in Borella in 2014.

Following a lengthy trial, Colombo High Court Judge Navaratne Marasinghe sentenced K.M. Sarath Bandara to death.

The judge further acquitted three other accused, including Chaminda Ravi Jayanath alias Dematagoda Chaminda, and ordered them to be released from the case.

A case was filed against the four accused on charges of having shot dead an individual identified as Hettiarachchige Duminda inside a salon in the Wanathamulla area in Borella on 01 August 2014. (Newswire)"
https://www.newswire.lk/2025/04/01/jailed-imran-khan-nominated-for-nobel-peace-prize-again/,2025-04-01,Jailed Imran Khan nominated for Nobel Peace Prize again,"Imran Khan, the former prime minister of Pakistan currently incarcerated, has been nominated for the Nobel Peace Prize for the second time. This year, members of the Pakistan World Alliance (PWA) - an advocacy group founded last December, announced the nomination of Khan for his work with human rights and democracy in Pakistan.

""We are pleased to announce on behalf of Partiet Sentrum that in alliance with somebody with the right to nominate, have nominated Imran Khan, the former prime minister of Pakistan, to the Nobel Peace Prize for his work with human rights and democracy in Pakistan,"" Partiet Sentrum said on X. The advocacy group PWA belonging to the Norwegian political party Partiet Sentrum announced the nomination of Khan on Monday.

Back in 2019, Khan was nominated for the coveted prize for his supposed efforts to de-escalate tensions with India and a resolution in connection with his endorsement was submitted in Pakistan Parliament. The resolution had said that Khan's decision of releasing Indian Air Force pilot Wing Commander Abhinandan Varthaman, held captive in February 2019 when his plane was shot down inside Pakistani territory during the Balakot airstrikes, de-escalated the hostility between Pakistan and India.

However, Khan said he was not worthy of the Nobel Peace prize and had written on X, ""The person worthy of this would be the one who solves the Kashmir dispute according to the wishes of the Kashmiri people and paves the way for peace & human development in the subcontinent.""

The founder and former chief of Pakistan Tehreek-e-Insaf (PTI) is currently serving multiple jail terms over conviction in multiple cases. Khan has been lodged at the Adiala Jail in Rawalpindi since mid-2023. The PTI has been at loggerheads with the federal government since the general elections in February 2024 and protests have erupted in the country multiple times.

In January this year, Khan was sentenced to 14 years in prison in a case related to the misuse of authority and corruption.

Out of the multiple cases in which Khan got entangled, three convictions related to selling state gifts, leaking state secrets and unlawful marriage were overturned or suspended by courts.

Innumerable nominations pile up before the Norwegian Nobel Committee and they select the winner through a lengthy-eight month process. (Indian Express)"
https://www.newswire.lk/2025/04/01/three-wheeler-unions-say-cant-reduce-price/,2025-04-01,Three-wheeler unions say can't reduce price,"The Western Province Threewheel Drivers & Owners Co-Operative Society Colombo says it will not reduce fares, despite the recent revision in fuel prices.

A representative of the Association told the media that it was not practical to reduce three-wheeler charges by 50 cents or Rs. 1, due to a Rs. 10 reduction in petrol price.

He further urged the government to regulate the three-wheeler taxi system to provide a more efficient service to the public.

""A litre of petrol has been reduced by Rs. 10. A three-wheeler can travel for 20 kilometres using a litre of petrol. Even if we reduce fares by Rs. 10, a kilometre charge is Rs. 50. Can we reduce this by 50 cents? This is not practical,"" he added.

The decision comes as the Ceylon Petroleum Corporation (CPC) announced a reduction in fuel prices effective from midnight yesterday, with the Lanka Indian Oil Company (LIOC) and China Petroleum & Chemical Corporation (SINOPEC) also matching their prices to the CPC. (Newswire)"
https://www.newswire.lk/2025/04/01/advance-income-tax-on-deposits-what-you-need-to-know-for-2025/,2025-04-01,Advance Income Tax on Deposits: What you need to know for 2025,"The Inland Revenue Department has announced that from April 1, 2025, banks and financial institutions must deduct a 10% Advance Income Tax (AIT) on interest, discounts, and Islamic financial income paid to deposit holders.

The directive, issued via Circular No. SEC/2025/E/02, applies to any person receiving such payments from sources in Sri Lanka.

Provisions under the Double Tax Avoidance Agreement (DTAA) may apply for non-resident deposit holders seeking lower AIT rates through a valid clearance certificate from the Inland Revenue Department. (Newswire)"
https://www.newswire.lk/2025/04/01/kandana-church-miracle-statue-stolen/,2025-04-01,Kandana church miracle statue stolen,"A miracle statue at the St. Sebastian's National Shrine in Kandana has been reported stolen.

Issuing a statement, the church said the miracle statue had been stolen between 2.15 am and 3.00 am today.

Per CCTV footage, an individual wearing a red cap, covering his face, in black clothing had stolen the statue.

The church said the suspect had entered the shrine from the direction of the boys' primary school and had exited the same way.

The St. Sebastian's National Shrine in Kandana, along with its priests and area residents, has sought public assistance to find the missing miracle statue. (Newswire)"
https://www.newswire.lk/2025/04/01/sajith-visits-myanmar-thailand-embassies-to-offer-condolences/,2025-04-01,Sajith visits Myanmar & Thailand Embassies to offer condolences,"Opposition Leader Sajith Premadasa visited the Myanmar and Thailand embassies in Colombo today to express his sorrow and condolences over the devastating earthquake that recently struck both countries.

The disaster has resulted in significant property damage and numerous casualties.

During his visit, MP Premadasa met with the ambassadors and diplomatic staff of Myanmar and Thailand to personally convey his sympathies.

He further affirmed that Sri Lanka would extend its fullest possible support to both nations during this difficult time.

A powerful 7.7-magnitude earthquake struck Myanmar on Friday, with strong tremors being felt in Thailand and nearby Chinese provinces.

More than 2,000 people are now confirmed dead in Myanmar, while experts fear the true death toll could take weeks to emerge. (Newswire)"
https://www.newswire.lk/2025/04/01/multi-vehicle-collision-reported-on-southern-expressway/,2025-04-01,Multi-vehicle collision reported on Southern Expressway,"A multi-vehicle collision was reported near the Gelanigama Interchange on the Southern Expressway this morning.

According to the Highway Police, four vehicles plying from Matara to Colombo had collided.

The vehicles involved in the accident are two vans, a car, and a lorry.

No casualties were reported in the accident, while the four injured persons have been hospitalised.

The Highway Police is conducting investigations into the incident. (Newswire/ Image- Accident1st)"
https://www.newswire.lk/2025/04/01/govt-to-aid-students-affected-by-elephant-intrusions/,2025-04-01,Govt to aid students affected by elephant intrusions,"The government has decided to provide financial assistance as an encouragement to ensure the uninterrupted education of children from families affected by daily incidents of elephant intrusions into their villages.

The decision was taken by the Board of Governors of the President's Fund, which convened under the leadership of President Anura Kumara Disanayake, with the support being extended to families affected by elephant intrusions on or after January 1, 2025.

Under this initiative, selected students from Grade 1 to Grade 11 will receive a monthly allowance of Rs. 3,000 for a maximum period of 12 months, while selected students in Grades 12 and 13 will receive Rs. 5,000 per month for the same duration. The financial assistance is expected to be disbursed starting from today, April 1, 2025.

Priority will be given to families who have lost a member or have individuals injured due to elephant intrusions. Additionally, children from families that have suffered property or crop damage as a result of such incidents will also be eligible to apply for this assistance.

Eligibility for this financial assistance will be determined based on the observations of the respective Divisional Secretaries. Families must have children pursuing education from Grade 1 up to the G.C.E. Ordinary Level or Advanced Level to qualify.

However, children who are already beneficiaries of the G.C.E. Advanced Level scholarship programme currently implemented under the President's Fund will not be eligible for this assistance.

Accordingly, all Divisional Secretaries have been informed to collect details of eligible children within their divisions, conduct personal assessments and submit the relevant applications, along with their recommendations, to the Secretary of the President's Fund without delay. (Newswire)"
https://www.newswire.lk/2025/04/01/dollar-rate-in-sri-lanka-today-298/,2025-04-01,Dollar rate in Sri Lanka today,"The Sri Lankan Rupee has appreciated slightly against the US Dollar at commercial banks in Sri Lanka today (01 Apr), compared to last week.

At Seylan Bank, the buying and selling rates of the US Dollar have reduced from Rs. 292.40 to Rs. 292.30 and from Rs. 299.40 to Rs. 299.30, respectively.

According to NDB Bank, the buying rate of the US Dollar has reduced from Rs. 292.40  to Rs. 292.25 and the selling rate from Rs. 300.40 to Rs. 300.25.

People's Bank reports the buying and selling rates of the US Dollar have reduced from Rs. 291.00 to Rs. 290.81 and from Rs. 301.44 to Rs. 301.24, respectively.

At Commercial Bank, the buying rate of the US Dollar had reduced from Rs. 290.26 to Rs. 290.01 and the selling rate from Rs. 299.75 to Rs. 299.50.

According to Sampath Bank, the buying and selling rates of the US Dollar are unchanged at Rs. 292 and Rs. 300, respectively. (Newswire)"
https://www.newswire.lk/2025/04/01/sri-lanka-medical-team-on-standby-for-myanmar-relief-work-minister/,2025-04-01,Sri Lanka medical team on standby for Myanmar relief work - Minister,"Minister of Health Nalinda Jayatissa says a Sri Lankan medical team is on standby to be dispatched for relief efforts in Myanmar, which was struck by a powerful earthquake on Friday.

Speaking to the media, Minister Jayatissa said that the medical team consists of Sri Lankan medical specialists and nursing staff.

He further said that essential medicines and medical equipment have also been prepared to be dispatched along with the medical team.

""The medical team is ready and prepared for departure. The Sri Lankan Mission in Myanmar has been informed of this via the Foreign Ministry. The Sri Lankan Mission has requested to keep the medical team on standby, and that it will inform when the need arises,"" he said.

The Health Minister said the medical team will be dispatched the moment they receive word from the Sri Lankan Mission in Myanmar.

He further expressed the Government of Sri Lanka's condolences to the families of those who lost their lives in the earthquake.

It is reported that rescuers are desperately searching for survivors more than three days after a powerful 7.7-magnitude earthquake struck Myanmar, toppling buildings as far away as the Thai capital Bangkok and sending tremors through nearby Chinese provinces.

According to CNN, more than 2,000 people are now confirmed dead in Myanmar after what was the largest earthquake to hit the war-ravaged country in more than a century, while experts fear the true death toll could take weeks to emerge. (Newswire)"
https://www.newswire.lk/2025/04/01/former-minister-viyalendiran-further-remanded/,2025-04-01,Former Minister Viyalendiran further remanded,"Former Minister S. Viyalendiran, who was arrested over corruption allegations, has been further remanded until 08 April 2025.

Viyalendiran was arrested in connection with aiding and abetting an incident of bribery.

He was arrested on 26 March 2025, after recording a statement with the Commission to Investigate Allegations of Bribery or Corruption (CIABOC).

Following his arrest, he was produced before the Aluthkade Magistrate's Court and remanded until today. (Newswire)"
https://www.newswire.lk/2025/04/01/govt-rejects-wijeyadasas-claim-on-deshabandu-ncm/,2025-04-01,Govt rejects Wijeyadasa's claim on Deshabandu NCM,"Justice Minister Harshana Nanayakkara has rejected former minister Wijeyadasa Rajapakshe's claims that the No-Confidence Motion (NCM) presented to Parliament against suspended Inspector General of Police (IGP) Deshabandu Tennakoon was unconstitutional.

Speaking during a televised interview, Minister Nanayakkara said that former minister Wijeyadasa Rajapakshe has wrongly interpreted several key facts, explaining that the Supreme Court has only issued orders preventing Deshabandu Tennakoon from executing his duties as the IGP.

""The FR before the Supreme Court challenges Tennakoon's appointment on the grounds that it was unlawful. The Supreme Court in no way has said that he is not the IGP. It has only prevented him from executing his duties in that designation. This ruling has been given as he is considered the IGP. This case is solely on the grounds of unlawful appointment. This defeats Wijeyadasa's claims that Tennakoon is not the IGP,"" he said.

The Justice Minister further explained that, on the other hand, the NCM has been submitted against Deshabandu Tennakoon's misconduct.

""The FR at the Supreme Court is on Tennakoon's unlawful appointment, while the NCM is against his conduct. Therefore, this is not considered sub judice. This entire case is different. This again proves that Wijeyadasa's claim is wrong. Therefore, as the government, what we have done is correct,"" he said.

Justice Minister Harshana Nanayakkara said that the NCM is being taken forward based on legal advice.

His comments came after Wijeyadasa Rajapakshe, during a recent media briefing, said the NCM has been submitted at a time when the Supreme Court of Sri Lanka has issued an order determining that Deshabandu Tennakoon does not hold the post of IGP.

""An NCM can be submitted only against someone holding the post of IGP. The Supreme Court has already issued an order determining that Deshabandu Tennakoon was not the IGP. Therefore, the Speaker accepting the NCM is unconstitutional,"" he said.

Wijeyadasa Rajapakshe further said that a Supreme Court judge would be required to be appointed to the committee investigating corruption allegations against Deshabandu Tennakoon.

""While the Supreme Court itself has determined that Deshabandu Tennakoon is not the IGP, on the other hand, an investigation will be conducted to remove him from the post. This is an act that does not have any legal backing,"" he said, adding that the move undermines both the Parliament and the judiciary.

A resolution to appoint a committee of inquiry for the removal of suspended IGP Deshabandu Tennakoon was handed over to the Speaker of Parliament, Jagath Wickramaratne, on 25 March 2025.

The resolution was signed by 115 Members of Parliament. (Newswire)"
https://www.newswire.lk/2025/04/01/minister-eyes-development-plans-for-kahatagaha-graphite-mines/,2025-04-01,Minister eyes development plans for Kahatagaha Graphite Mines,"Minister of Industry and Entrepreneurship Development, Sunil Handunneththi, has explored development opportunities of the state-owned Kahatagaha Graphite Mines located in the Kurunegala District.

Minister Handunneththi yesterday engaged in an inspection of the Kahatagaha Graphite Mines, a fully government-owned public limited liability Company, managed by Kahatagaha Graphite Lanka Limited (KGLL).

According to the minister, during the visit, attention was focused on the following key matters;

Instead of exporting graphite as a raw material obtained through mining, attracting investments through a public-private partnership model to add value and produce graphene,

Facilitating mining operations, increasing production capacity, and using modern technology-equipped tools for mining to ensure worker safety

Providing facilities for both local and foreign tourists to observe mining activities as a special experience, building resorts, and creating an educational viewing center for school and university students with educational value

Addressing existing wage issues of workers and making necessary decisions to improve their professional environment. (Newswire)"
https://www.newswire.lk/2025/04/01/may-09-unrest-report-to-name-rajapaksa-compensated-for-unowned-house/,2025-04-01,May 09 unrest : Report to name Rajapaksa compensated for unowned house,"President Anura Kumara Dissanayake has revealed that a Rajapaksa had received compensation for a house in the Sevanagala area, which was destroyed during the May 09 people's protest in 2022.

President Dissanayake said that a report is to be compiled soon on the Rajapaksa, who had received the compensation.

Providing further information, the President said it has been found that the house in question was not owned by this particular Rajapaksa.

""The land deed is under the name of a different person, while the house is under the name of another. However, the compensation has been received by a Rajapaksa,"" he said.

President Dissanayake said he had recently received the report containing this information and that it is yet to be presented to Parliament.

President Anura Kumara Dissanayake made the revelation while addressing a public meeting in Buttala on Monday (31 Mar). (Newswire)"
