News Page URL,Date,News Title,Page Content
https://www.newswire.lk/2025/04/15/meta-faces-whatsapp-instagram-break-off-risk/,2025-04-15,Meta faces WhatsApp & Instagram break off risk,"Meta Platforms Inc. faces a historic antitrust trial beginning Monday that could force the tech giant to break off Instagram and WhatsApp, startups it bought more than a decade ago that have since grown into social media powerhouses.

The looming antitrust trial will be the first big test of President Donald Trump's Federal Trade Commission's ability to challenge Big Tech. The lawsuit was filed against Meta -- then called Facebook -- in 2020, during Trump's first term. It claims the company bought Instagram and WhatsApp to squash competition and establish an illegal monopoly in the social media market.

Meta, the FTC argues, has maintained a monopoly by pursuing CEO Mark Zuckerberg's strategy, ""expressed in 2008: 'It is better to buy than compete.' True to that maxim, Facebook has systematically tracked potential rivals and acquired companies that it viewed as serious competitive threats.""

Facebook also enacted policies designed to make it difficult for smaller rivals to enter the market and ""neutralize perceived competitive threats,"" the FTC says in its complaint, just as the world shifted its attention to mobile devices from desktop computers.

""Unable to maintain its monopoly by fairly competing, the company's executives addressed the existential threat by buying up new innovators that were succeeding where Facebook failed,"" the FTC says.

Facebook bought Instagram -- then a scrappy photo-sharing app with no ads and a small cult following -- in 2012. The $1 billion cash and stock purchase price was eye-popping at the time, though the deal's value fell to $750 million after Facebook's stock price dipped following its initial public offering in May 2012.

Instagram was the first company Facebook bought and kept running as a separate app. Up until then, Facebook was known for smaller ""acqui-hires"" -- a type of popular Silicon Valley deal in which a company purchases a startup as a way to hire its talented workers, then shuts the acquired company down. Two years later, it did it again with the messaging app WhatsApp, which it purchased for $22 billion.

WhatsApp and Instagram helped Facebook move its business from desktop computers to mobile devices, and to remain popular with younger generations as rivals like Snapchat (which it also tried, but failed, to buy) and TikTok emerged. However, the FTC has a narrow definition of Meta's competitive market, excluding companies like TikTok, YouTube and Apple's messaging service from being considered rivals to Instagram and WhatsApp.

""The FTC already has the difficult task, whether it's looking at 10 years ago or five years ago or today, of trying to define what is the market we're talking about in a sufficiently narrow way that it can show Meta has a ton of power in that market,"" said Paul Swanson, an antitrust attorney for the law firm Holland & Hart. ""And I do think that challenge has gotten harder as the years have gone by and we see more and more potential competitors in social media spaces.""

Meta, meanwhile, says the FTC's lawsuit ""defies reality.""

""The evidence at trial will show what every 17-year-old in the world knows: Instagram, Facebook and WhatsApp compete with Chinese-owned TikTok, YouTube, X, iMessage and many others. More than 10 years after the FTC reviewed and cleared our acquisitions, the Commission's action in this case sends the message that no deal is ever truly final. Regulators should be supporting American innovation, rather than seeking to break up a great American company and further advantaging China on critical issues like AI,"" the company said in a statement.

In a filing last week, Meta also stressed that the FTC ""must prove that Meta has monopoly power in its claimed relevant market now, not at some time in the past."" This, experts say, could also prove challenging since more competitors have emerged in the social media space in the years since the company bought WhatsApp and Instagram.

Meta's fate will be decided by U.S. District Judge James Boasberg, who late last year denied Meta's request for a summary judgment and ruled that the case must go to trial.

Boasberg ""seems to be skeptical"" of the FTC's narrow market definition in his rulings to date, Swanson said. He added that the judge also said it is a ""fact question,"" which means he is open to hearing what the FTC and its experts have to say to define that narrow market.

While the FTC may face an uphill battle in proving its case, the stakes are high for Meta, whose advertising business could be cut in half if it's forced to spin off Instagram.

""Instagram is now Meta's biggest money maker in the U.S., its most lucrative market, where the app accounts for 50.5% of the company's ad revenues in 2025. Instagram has also been picking up the slack for Facebook on the user front, particularly among young people, for a long time,"" said Emarketer analyst Jasmine Enberg. ""The trial also comes as Meta is trying to bring back OG Facebook in an effort to appeal to Gen Z and younger users as they join social media. Social media usage is far more fragmented today than it was in 2012 when Facebook acquired Instagram, and Facebook isn't where the cool college kids hang out anymore. Meta needs Instagram to continue growing, especially as more advertisers think Instagram-first with their Meta budgets.""

But Meta isn't the only technology company in the sights of federal antitrust regulators, Google and Amazon face their own cases. The remedy phase of Google's case is scheduled to begin on April 21. A federal judge declared the search giant an illegal monopoly last August.

""A big theme here is we are applying 19th-century laws to 21st-century markets. And I think it's an open question whether the judgment developments to antitrust law can keep up with markets as they are changing -- these fluid and dynamic tech markets in particular,"" Swanson said. ""And this will be a case that speaks directly to that."" (ABC News)"
https://www.newswire.lk/2025/04/15/trumps-tariffs-hit-pakistan-hard-as-economic-worries-grow/,2025-04-15,Trump's Tariffs Hit Pakistan Hard as Economic Worries Grow,"The recent introduction of new U.S. tariffs under former President Donald Trump's 2025 ""economic nationalism"" policy is already affecting global trade flows. While the policy is primarily aimed at imports from countries like China, Vietnam, and other Asian economies, the effects are being felt more broadly. One of the countries experiencing indirect consequences is Pakistan, which is already managing a challenging economic environment.

Although trade between the U.S. and Pakistan is relatively limited compared to other partners, Pakistan's textile industry stands to be among the most affected. Textiles are Pakistan's largest export to the United States, with annual exports exceeding USD 4 billion. These products are now facing a 29% tariff under the new trade measures. Industry representatives warn that this could increase costs, reduce price competitiveness, and impact the country's ability to maintain its share in the U.S. market.

A representative from the Sindh Industrial Trading Estate in Karachi noted that such tariffs could disrupt the economy, especially given the country's ongoing currency pressures and trade deficits. Pakistani officials have also expressed concern over the lower tariffs granted to India and the possibility of a bilateral trade agreement between India and the U.S., which could provide a competitive advantage to India in the long run.

Pakistan must also compete with other textile-exporting countries in the region--including Bangladesh, Vietnam, and India--to maintain and expand its market share. As the government seeks to manage these challenges, it is evaluating the broader economic impact of the tariffs, particularly while under a loan program supported by the International Monetary Fund (IMF).

One of the more indirect impacts of the U.S. trade policy has been seen in the disruption of supply chains. Pakistan's textile and surgical instrument sectors, for example, rely on imported raw materials from countries now subject to high U.S. tariffs. This dependency has raised production costs, extended delivery timelines, and led to a reduction in orders from major U.S. retailers.

Pakistan's exports--60% of which are textiles--are sensitive to such global shifts. The textile sector depends on inputs like cotton from India, synthetic yarn from China, and machinery from Southeast Asia. As global companies adjust their sourcing strategies, many Pakistani manufacturers are facing growing uncertainty.

In the first quarter of 2025, Pakistan's current account deficit increased to 4.5% of GDP, driven in part by a drop in export earnings and fluctuations in currency value. The Pakistani rupee has come under pressure, and the central bank has used foreign exchange reserves to stabilize it. However, this approach may not be sustainable due to limited fiscal capacity.

There is also growing concern about increased economic reliance on China. Pakistan is already closely tied to China through the China-Pakistan Economic Corridor (CPEC) and other financial agreements. As Western markets become less accessible, Pakistan may become more dependent on Beijing, limiting its ability to navigate international partnerships independently.

Some Pakistani trade experts believe the tariff could be inconsistent with World Trade Organization (WTO) principles, which encourage resolving trade disputes through multilateral dialogue. Pakistan is considering filing a complaint with the WTO's dispute settlement body, although officials continue to emphasize the importance of diplomatic solutions over retaliatory measures.

Certain voices in Pakistan have proposed tariffs on American imports, similar to strategies adopted by other countries. Reports suggest that China may be encouraging Pakistan to adopt a firmer stance. However, such a response could complicate efforts to improve U.S.-Pakistan relations under the current U.S. administration. In light of these developments, Prime Minister Shehbaz Sharif's government has formed a steering committee and a working group to assess the issue and explore diplomatic and economic strategies.

Sajid Amin, an economist at the Sustainable Development Policy Institute (SDPI), pointed out that the immediate effects will be challenging, particularly as the U.S. remains Pakistan's largest trading partner. He mentioned that the government may consider supporting local producers to improve competitiveness, but doing so could face restrictions under the IMF's USD 7 billion loan program.

Business journalist Khurram Husain noted that the tariffs could shift U.S.-Pakistan trade relations toward a more transactional nature. He added that while exploring new markets is necessary, it will take time to build strong alternative trade relationships.

During the first seven months of fiscal year 2025, Pakistan's exports to the U.S. reached USD 3.6 billion--19% of the country's total exports--with 79% comprising textile and apparel products. Pakistan's export base remains heavily concentrated, with the U.S., China, and the U.K. making up over 30% of its total exports. From the U.S. perspective, imports from Pakistan represent only 0.16% of total U.S. imports, but the trade volume is significant for Pakistan.

As Pakistan navigates this shifting trade landscape, addressing structural economic vulnerabilities, enhancing export diversification, and fostering new international partnerships will be critical to mitigating the long-term effects of the new U.S. tariffs. (Khaama Press)"
https://www.newswire.lk/2025/04/15/apple-india-produces-22-billion-of-iphones-in-a-shift-from-china/,2025-04-15,Apple India produces $22 billion of iPhones in a shift from China,"Apple Inc. assembled $22 billion worth of iPhones in India in the 12 months ended March, increasing production by nearly 60% over the previous year in a sign of continued diversification away from China.

The Cupertino, California-headquartered company now makes 20%, or one in five, of its prized iPhones in the South Asian country, according to people familiar with the matter who asked not to be identified as the information isn't public. The dollar figure represents the devices' estimated factory gate value, rather than the marked-up retail price.

The ramp-up suggests the iPhone maker and its suppliers are accelerating a pivot to India from China, a process it began when harsh Covid lockdowns hurt production at Apple's largest plant. The bulk of India-made iPhones are assembled at Foxconn Technology Group's factory in southern India. Tata Group's electronics manufacturing arm, which bought Wistron Corp. and controls Pegatron Corp.'s operations, is also a key supplier.

Apple did not respond to a request for comment outside of regular business hours.

Of the total India production, Apple exported 1.5 trillion rupees ($17.4 billion) in iPhones from the region in the fiscal year through March 2025, the nation's technology minister said on April 8.

Shipments of iPhones from India to the US accelerated after President Donald Trump announced his plans for the so-called ""reciprocal"" tariffs in February, the people said. Apple's average India production and exports surged all through the fiscal year to March.

Apple will increasingly prioritize iPhones from the India supply chain for its US customers, Bloomberg News reported previously.

The Trump administration late Friday exempted electronics goods including smartphones and computers from its reciprocal tariffs. That's good news for companies such as Apple and Nvidia Corp., though the reprieve doesn't appear to extend to Trump's separate 20% duty on China, applied to pressure Beijing to crack down on fentanyl.

This also means iPhones made in India will not attract any duties as of now. Barring the exceptions made Friday, Trump's cumulative levies on China remain at 145%, and will likely force companies such as Apple to intensify their supply chain shift.

But with nearly 200 suppliers and an overwhelming reliance on China, moves to other countries could take years to play out. Despite Trump's ambition to have iPhones made in the US, Apple is unlikely to move production there any time soon due to factors including a shortage of facilities and labor needed to produce the devices.

Apple's Chief Executive Officer Tim Cook has often praised China's high-level of skill in making its marquee devices. In 2022, Bloomberg Intelligence estimated it would take eight years to move just 10% of Apple's production capacity out of China.

Apple now assembles its entire iPhone range in India, including the more expensive titanium Pro models. Its manufacturing success in the world's most populous nation is also helped by state subsidies tied to Prime Minister Narendra Modi's ambition to turn the country into a manufacturing hub.

Modi is also seeking to widen electronics component manufacturing with $2.7 billion in new financial incentives, and is focused on advancing its semiconductor ambitions.

Apple has a nearly 8% market share in India's smartphone market, where its sales -- a bulk of those from iPhones -- reached almost $8 billion in fiscal 2024. (Economic Times)"
https://www.newswire.lk/2025/04/15/indias-first-futuristic-star-wars-laser-weapon-shoots-down-drone-swarm/,2025-04-15,"India's First Futuristic ""Star Wars"" Laser Weapon Shoots Down Drone Swarm","India has successfully tested a futuristic weapon for the first time by using high-powered laser-based directed energy to shoot down a drone.

The system made by the Defence Research and Development Organisation (DRDO) tracked the drone, fired a laser beam and destroyed the target.

This platform is a game-changing one for India's armed forces as drone warfare is increasingly being used in modern combat, such as the war in Ukraine.

""CHESS DRDO conducted a successful field demonstration of the Land version of Vehicle mounted Laser Directed Weapon(DEW) MK-II(A) at Kurnool today. It defeated the fixed wing UAV and Swarm Drones successfully causing structural damage and disabled the surveillance sensors. With this successful trial country has joined the exclusive club of the Global powers who possess the high power Laser DEW System,"" the DRDO said in a post on X.

The success puts India in the exclusive group of nations with high-power Laser-DEW.

""As far as I know, it is the United States, Russia and China that have demonstrated this capability. Israel is also working on similar capabilities, I would say we are the fourth or fifth country in the world to demonstrate this system,"" DRDO Chairman Samir V Kamat told news agency ANI.

Mr Kamat said this is just the ""beginning of the journey"", adding DRDO is working on a number of technologies ""that will give us Star Wars capability.""

""This is just the beginning of the journey. The synergy that this lab has achieved with other DRDO labs, industry and academia, I am sure we will reach our destination soon... We are also working on other high energy systems like high energy microwaves, electromagnetic pulse. So we are working on a number of technologies that will give us Star Wars capability. What you saw today was one of the components of Star Wars technologies,"" Mr Kamat said.

The indigenously designed and developed Mk-II(A) DEW system was demonstrated in its entire spectrum of capability by engaging fixed-wing drones at long range, thwarting a multiple drone attack and destroying enemy surveillance sensors and antennae.

The lightning speed of engagement, the precision and the lethality delivered to the target within a few seconds made it the most potent counter drone system.

DRDO's Centre for High Energy Systems and Sciences (CHESS), Hyderabad, developed the system along with LRDE, IRDE, DLRL and academic institutions and Indian industries.

Once detected by a radar or by its inbuilt electro optic (EO) system, the laser-DEW can engage targets at the speed of light and use an intense beam of powerful light (laser beam) to cut through the target, leading to structural failure or more impactful results if the warhead is targeted.

This type of cutting-edge weaponry has the potential to revolutionise the battlespace by reducing reliance on expensive ammunition while also lowering the risk of collateral damage.

The proliferation of unmanned aerial systems (UAS) and the emergence of drone swarms as asymmetric threats are driving the demand for directed energy weapons with counter-UAS and counter-swarm capabilities.

The DEW will replace traditional kinetic weapons and missile defence systems due to its ease of operation and cost-effectiveness. The requirement for cost-effective defence solutions to offset the low-cost drone attacks is driving the adoption of DEWs by military organisations worldwide. (NDTV)"
https://www.newswire.lk/2025/04/15/india-germany-pledge-deeper-science-cooperation-in-high-level-talks/,2025-04-15,"India, Germany Pledge Deeper Science Cooperation In High-Level Talks","India and Germany reaffirmed their commitment to strengthening bilateral cooperation in science and technology during a high-level meeting on Sunday between Union Minister Jitendra Singh and Germany's Minister-President Markus Söder.

The talks included a one-on-one bilateral followed by a delegation-level meeting, which touched upon advancing partnerships in emerging sectors such as artificial intelligence, quantum technologies, biotechnology, clean energy, electric mobility, cyber-physical system and green hydrogen.

Minister Singh welcomed the German delegation, stressing Germany's role as a natural partner in India's push for sustainable and technology-driven solutions.

Singh praised the Indo-German 2+2 collaboration model, which links academia and industry from both countries, calling it a ""futuristic"" approach to global problem-solving through innovation and commercialisation. He also recalled the 50th anniversary of Indo-German cooperation in science and technology, celebrated last year, and pointed to a recent governing body meeting in Germany as a sign of growing momentum.

Speaking on India's biotechnology sector, Singh noted the presence of over 3,000 startups and India's global leadership in vaccine manufacturing. He cited the newly launched BIOe3 policy, focused on energy, economy, and employment, as a strategic move to accelerate biotech innovation.

India's space technology and nuclear sectors, now open to private participation, were also identified as promising areas for collaboration. Singh added that India currently ranks third globally in terms of startups and unicorns, presenting a vibrant landscape for tech partnerships.

Educational exchanges featured prominently in the discussions, with Singh noting that over 50,000 Indian students--mostly in STEM fields--are currently enrolled in German universities, a figure that has tripled in the past seven years. He urged for a reciprocal rise in the number of German students in India, especially in Oriental studies and traditional knowledge systems.

Fondly recalling his visit to Berlin, Singh observed the growing appeal of Indian cuisine and culture, pointing to the proliferation of Indian restaurants and the enthusiasm of locals. The German delegation included Ambassador Dr. Philipp Ackermann and other senior officials, while Indian representatives featured senior figures from the Department of Science and Technology and the Department of Biotechnology. (Business World)"
https://www.newswire.lk/2025/04/15/singer-katy-perry-all-female-crew-complete-space-trip/,2025-04-15,Singer Katy Perry & all-female crew complete space trip,"A group of six women, including American singer-songwriter Katy Perry, blasted off into the upper limits of the Earth's atmosphere on Monday on a rocket from Blue Origin, the space company owned by Amazon founder Jeff Bezos.

Bezos's fiancee Lauren Sanchez, a US author and philanthropist, also joined the passengers on board the flight, which blasted off from western Texas at around 8:30 am (1330 GMT). The flight took around 10 minutes and the rocket returned safely to the ground by parachute.

The remaining crew included TV presenter Gayle King, film producer Kerianne Flynn, former NASA aerospace engineer Aisha Bowe and Amanda Nguyen, founder of a campaign group against sexual violence.

King's close friend, talk show legend Oprah Winfrey, was among those watching the launch in Texas.

""It's oddly quiet when you get up there... you look down at the planet and think, 'That's where we came from?' And to me it's such a reminder about how we need to do better and be better,"" King said.

Monday's venture features the first all-woman space crew since Russian cosmonaut Valentina Tereshkova's historic solo flight in 1963.

10-minute flight to the edge of space

The passengers were carried more than 100 kilometers (60 miles) above the Earth's surface -- beyond the Karman line, the internationally recognized boundary of space.

The fully automated craft rose vertically before the crew capsule separated in mid-flight, before returning to the ground in a fall braked by parachutes and a retro rocket.

Perry, known for hits such as ""Firework"" and ""California Gurls,"" and her co-passengers had the chance to experience weightlessness for a brief period during the trip.

""I feel super connected to love,"" Katy Perry said after landing back on Earth. She was holding a daisy flower, which she took into space, to remind her of her daughter, Daisy.

Ahead of the trip she told Elle magazine that she was going on the trip for Daisy, whom she shares with actor Orlando Bloom, ""to inspire her to never have limits on her dreams.""

""I'm just so excited to see the inspiration through her eyes and the light in her eyes when she sees that rocket go, and she goes back to school the next day and says 'Mom went to space,'"" Perry added.

Space tourism taking off

Other prominent figures among the 52 previous Blue Origin passengers include longtime ""Star Trek"" star William Shatner.

But Blue Origin, which does not publicly say how much such a trip costs, aims in future to bring space tourists into orbit, competing directly with Elon Musk's SpaceX.

Virgin Galactic, founded by English business magnate Richard Branson, also offers similar sub-orbital trips to those wanting to travel to space and in possession of the high sums of money to do so. (DW)"
https://www.newswire.lk/2025/04/15/06-yr-old-girl-killed-in-elpitiya-accident/,2025-04-15,06 yr old girl killed in Elpitiya accident,"A 06-year-old child was reported dead in an accident involving a three-wheeler and a van in the Kurundugaha town in Elpitiya early this morning.

The Police said a three-wheeler travelling from Ambalangoda to Elpitiya had collided head-on with a van travelling in the opposite direction.

The three-wheeler driver, a male passenger, two female passengers, and three female children who had been travelling in the three-wheeler had been injured in the accident.

The group had been admitted to the Elpitiya Hospital, during which one female child had succumbed to injuries, while the others were continuing to be treated in the hospital.

The deceased 06-year-old girl is a resident of Pitigala.

The driver of the van has been arrested in connection with the accident. The Elpitiya Police is conducting investigations. (Newswire)"
https://www.newswire.lk/2025/04/15/four-arrested-at-bia-for-smuggling-kush-and-hashish/,2025-04-15,Four arrested at BIA for smuggling Kush and Hashish,"Four suspects have been arrested at the Katunayake Airport for attempting to smuggle in stocks of Kush cannabis and Hashish to Sri Lanka.

Officials from the Customs Narcotics Control Unit at the airport had arrested three suspects for the possession of the narcotics and one suspect for aiding them.

One suspect was found with 491g of Kush Cannabis and 312g of Hashish, another suspect with 671g of Kush cannabis and 625g of Hashish, and the third suspect with 454g of Kush Cannabis and 825g of Hashish.

The suspects arrested yesterday are aged 23, 24, 25, and 36 years old and are residents of Yakkala, Mahawatte, Badulla, and Colombo 15.

The Police Narcotics Bureau is conducting investigations into the incident. (Newswire)"
https://www.newswire.lk/2025/04/15/12-yr-old-injured-after-jumping-from-second-floor-of-a-house/,2025-04-15,12 yr old injured after jumping from second floor of a house,"A 12-year-old girl has sustained serious injuries after jumping off the second floor of a house in Keselwatta in Colombo, in a bid to escape after being forcefully locked up by a resident of the house.

According to the Police, the child, who is a resident of Colombo 12, has been admitted to the Lady Ridgeway Hospital for Children in Colombo, following the incident on Sunday (13 Apr).

Police investigations reveal the child, along with two other children, had visited a shop on Peer Saibo Street in Keselwatta and, on the way, had knocked on the gate of a two-story house.

A resident of the house who had gotten angry over the incident is reported to have forcefully carried the child and locked her up in a room on the second floor of the house.

The Police said the child, frightened over the incident, had jumped out of an open window in the room, sustaining serious injuries.

The main suspect involved in the incident has fled the area following the incident. The Police have arrested a 59-year-old resident of Colombo 12 who had aided the suspect.

The Keselwatta Police is conducting investigations into the incident. (Newswire)"
https://www.newswire.lk/2025/04/15/above-75-mm-of-rain-expected-in-some-provinces-today-3/,2025-04-15,Above 75 mm of rain expected in some provinces today,"Showers or thundershowers will occur at several places in most parts of Sri Lanka during the afternoon or night today, according to the Department of Meteorology.

Showers may occur in the Western Province and the Galle, Matara and Puttalam districts in the morning.

Fairly heavy falls above 75 mm are likely at some places in the Central, Sabaragamuwa, Southern and Uva provinces.

The public is requested to take adequate precautions to minimize damages caused by temporary localised strong winds and lightning during thundershowers.

Misty conditions can be expected in some places in the Sabaragamuwa, Central and Uva provinces and the Polonnaruwa district in the morning.

Meanwhile, showers will occur at several places in the sea areas off the coast extending from Puttalam to Matara via Colombo and Galle.

Showers or thundershowers may occur at a few places in the other sea areas around the island during the evening or night.

Winds will be westerly to south-westerly and wind speed will be 20-30 kmph.

The sea areas around the island can be slight to moderate. Temporarily strong gusty winds and very rough seas can be expected during thundershowers. (Newswire)"
https://www.newswire.lk/2025/04/16/only-10-mps-had-100-budget-attendance-just-3-from-govt/,2025-04-16,Only 10 MPs had 100% Budget attendance--Just 3 from Govt,"According to Manthri.lk, only 10 Members of Parliament recorded 100% attendance across all 27 budget-related sittings held between 17 February and 21 March 2025.

Among them, just three MPs--Prime Minister Harini Amarasuriya, Minister Bimal Rathnayake, Prime Minister and Deputy Speaker Rizvie Salih--are from the Government. The remaining seven are from the Opposition.

The MPs with full attendance are: Bimal Rathnayake, Harini Amarasuriya, Rizvie Salih, D.V. Chanaka, Dayasiri Jayasekara, Dilith Jayaweera, Gayantha Karunathilleka, Hesha Withanage, K. Sujith Sanjaya Perera, and Ravi Karunanayake. (Newswire)"
