News Page URL,Date,News Title,Page Content
https://www.newswire.lk/2025/03/23/gun-violence-surge-27-shootings-22-dead-in-sri-lanka-since-january/,2025-03-23,"Gun Violence Surge : 27 Shootings, 22 dead in Sri Lanka since January","Sri Lanka has witnessed a spike in gun violence since the start of 2025, with Police reporting 27 shooting incidents resulting in 22 deaths and multiple injuries across the country.

The wave of violence began in early January and has continued into March, with incidents reported in key areas including Mount Lavinia, Mannar, Galle, Kotahena, and Devinuwara. Victims have included civilians, alleged gang affiliates, and a former prison official.

Among the most notable incidents was the February 19 killing of a man and his two children in Middeniya, and the high-profile courtroom assassination of underworld figure Ganemulla Sanjeewa in Hulftsdorp. (Newswire)"
https://www.newswire.lk/2025/03/23/pope-francis-to-be-discharged-today-after-recovery-from-pneumonia/,2025-03-23,Pope Francis to be discharged today after recovery from Pneumonia,"Pope Francis will be discharged from Rome's Agostino Gemelli Hospital on Sunday and he will return to his residence in the Vatican to continue his convalescence.

Pope Francis, 88, was hospitalized on February 14 with double pneumonia from a severe respiratory infection.

Speaking to journalists on Saturday evening, Doctor Sergio Alfieri, head of the Gemelli Hospital medical team that has been treating the Pope for an acute respiratory tract infection and bilateral pneumonia said ""The good news the world and everyone is waiting for is that tomorrow the Holy Father will be discharged. Tomorrow he will return to Santa Marta.""

Doctor Alfieri, flanked by the Pope's personal physician, Doctor Sergio Carbone, explained that the decision to discharge the Pope follows steady and rapid medical improvements in his clinical condition and the lifting of the prognosis.

He noted that the past week has seen significant improvements. He confirmed that when the Pope was admitted to hospital on 14 February, he was suffering an acute respiratory insufficiency due to a polymicrobial infection that resulted in bilateral pneumonia. This, he explained, necessitated a combined pharmacological treatment.

Answering questions put to him by reporters, Alfieri reiterated that the bilateral pneumonia has been successfully treated, but time is needed for a complete recovery.

Thus, the Pope has been prescribed at least two months of convalescence, during which he will be receiving medical care and will be taking an adequate period of rest.

Alfieri noted that the Holy Father's health is improving steadily, and the hope is he will soon be able to resume a work schedule. This however, he pointed out, does not mean he will immediately be able to start meeting with people and groups as he did before.

Pointing out that throughout his time in the hospital, the doctor said Pope Francis has always stayed in touch with current events, both church-related and political, and - as we have seen - has continued to dedicate himself to work activities.

He is happy to be discharged, he reiterated, and as all doctors agree, ""the best way to recover is to do so at home."" (Vatican News)"
https://www.newswire.lk/2025/03/23/6th-round-of-sri-lanka-thailand-political-consultations-on-march-25/,2025-03-23,6th Round of Sri Lanka - Thailand Political Consultations on March 25,"The 06th Round of Bilateral Political Consultations between Sri Lanka and Thailand will be held on 25 March 2025 at the Ministry of Foreign Affairs of Thailand in Bangkok.

The consultations will be co-chaired by Mrs. Aruni Ranaraja, Secretary/Ministry of Foreign Affairs, Foreign Employment & Tourism and Ms. Eksiri Pintaruchi, Permanent Secretary for Foreign Affairs of Thailand.

The upcoming consultations will review the progress made since the 5th Round of Bilateral Political Consultations held in Colombo in August 2023 and the Official Visit of the former Thai Prime Minister to Sri Lanka in February 2024.

As Sri Lanka and Thailand commemorate the 70th anniversary of diplomatic relations this year, the discussions will focus on strengthening cooperation in key areas, including political engagement, trade and investment, renewable energy, fisheries and agriculture sector cooperation, defence, culture, and tourism. (MFA)"
https://www.newswire.lk/2025/03/23/03-election-related-complaints-ahead-of-lg-polls/,2025-03-23,03 Election-related complaints ahead of LG  Polls,"Police have confirmed that three election-related complaints were reported across the island on March 21 ahead of the upcoming local government elections.

The complaints included an attack on a house in Kahambiliyawa, Marassana (Thalathuoya Police Division, Kandy District), an assault in Kapugama North (Gandara Police Division, Matara District) that left one person injured, and road repairs on Hettimulla and Malbokka roads (Beruwala Police Division, Kalutara District).

Preliminary investigations found the Beruwala Pradeshiya Sabha responsible for the road work. The Beruwala Police are conducting further inquiries. (Newswire)"
https://www.newswire.lk/2025/03/23/jmsdf-murasame-calls-port-of-colombo/,2025-03-23,JMSDF MURASAME calls Port of Colombo,"Japan Maritime Self-Defence Force (JMSDF) MURASAME arrived at the Port of Colombo on a replenishment visit yesterday. (22 Mar). The visiting ship was welcomed by the Sri Lanka Navy in compliance with naval traditions.

JMSDF MURASAME is a 151m long Destroyer commanded by Commander HAYAKAWA Masahiro. Meanwhile, she is manned by a crew of 200.

During the stay in Colombo, crew members of the ship are expected to visit some tourist attractions in the city of Colombo and the ship is scheduled to depart the island on 25th March.


* JMSDF MURASAME calls Port of Colombo"
https://www.newswire.lk/2025/03/23/bribe-incident-4-arrested-in-top-colombo-hotel/,2025-03-23,Bribe incident: 4 arrested in top Colombo hotel,"A businessman and three others were arrested by the Commission to Investigate Allegations of Bribery or Corruption for allegedly attempting to solicit a bribe to secure a traditional physician certificate from the Ayurvedic Medical Council.

The arrests were made following a complaint filed by a female traditional physician residing in Panamura. According to the commission, the suspects claimed they could arrange for the issuance of the certificate with the involvement of the department's Commissioner and demanded a bribe of Rs. 1 million. They are accused of receiving Rs. 500,000 as part of the payment and of aiding and abetting in the scheme.

The arrested individuals include a resident of Kelaniya, a businessman from Pilimathalawa, and a coordinator of a non-governmental organization from Nawalapitiya.

They were apprehended by commission officials while attempting to collect the bribe at a top hotel in Colombo on March 22. (NewsWire)"
https://www.newswire.lk/2025/03/23/online-extortion-scam-uncovered-2-suspects-in-custody/,2025-03-23,Online extortion scam uncovered: 2 suspects in custody,"Two individuals suspected of operating an extortion scheme targeting businessmen have been apprehended by the Western Province North Crimes Division.

The arrests took place during the early hours of March 21 in the Seenigalla East area, which falls under the jurisdiction of the Deiyandara Police, following a probe launched after receiving several complaints, police stated.

The suspects, aged 42 and 45, are residents of Deiyandara and Tissamaharama.

During the arrest, authorities uncovered a foreign-manufactured revolver loaded with five bullets, a locally-crafted firearm, and ten rounds of 9mm ammunition based on information provided by the suspects.

Police have secured detention orders to carry out further inquiries into their suspected illegal operations.

Investigations into the incident are ongoing by the Western Province North Crimes Division. (NewsWire)"
https://www.newswire.lk/2025/03/24/uk-announces-sanctions-on-4-sri-lankans-over-human-rights-abuses/,2025-03-24,UK announces sanctions on 4 Sri Lankans over human rights abuses,"The UK government has imposed sanctions on four individuals responsible for serious human rights abuses and violations during the Sri Lanka civil war; including extrajudicial killings, torture and/or perpetration of sexual violence.

The individuals sanctioned by the UK today include former senior Sri Lankan military commanders, and a former LTTE military commander who later led the paramilitary Karuna Group, operating on behalf of the Sri Lankan military against the LTTE.

The measures, which include UK travel bans and asset freezes, target individuals responsible for a range of violations and abuses, such as extrajudicial killings, during the civil war.

Secretary of State for Foreign, Commonwealth and Development Affairs, David Lammy, said:

The UK government is committed to human rights in Sri Lanka, including seeking accountability for human rights violations and abuses which took place during the civil war, and which continue to have an impact on communities today.

I made a commitment during the election campaign to ensure those responsible are not allowed impunity. This decision ensures that those responsible for past human rights violations and abuses are held accountable.

The UK government looks forward to working with the new Sri Lankan government to improve human rights in Sri Lanka, and welcomes their commitments on national unity.

During her January visit to Sri Lanka, Minister for the Indo-Pacific, Catherine West MP, held constructive discussions on human rights with the Prime Minister, Foreign Minister, civil society organisations, as well as political leaders in the north of Sri Lanka.

For communities to move forward together, there must be acknowledgement, and accountability for past wrongdoing, which the sanctions listings introduced today will support. We want all Sri Lanka communities to be able to grow and prosper.

The UK remains committed to working constructively with the Sri Lankan Government on human rights improvements as well as their broader reform agenda including economic growth and stability. As part of our Plan for Change, the UK recognises that promoting stability overseas is good for our national security.

The UK has long led international efforts to promote accountability in Sri Lanka alongside partners in the Core Group on Sri Lanka at the UN Human Rights Council, which includes Canada, Malawi, Montenegro, and North Macedonia.

Those sanctioned are:

former Head of the Sri Lankan Armed Forces, Shavendra Silva;

former Navy Commander, Wasantha Karannagoda;

former Commander of the Sri Lankan Army, Jagath Jayasuriya;

former military commander of the terrorist group, the Liberation Tigers of Tamil Eelam, Vinayagamoorthy Muralitharan. Also known as Karuna Amman, he subsequently created and led the paramilitary Karuna Group, which worked on behalf of the Sri Lankan Army."
https://www.newswire.lk/2025/03/24/notice-for-planning-to-travel-to-bahrain/,2025-03-24,Notice for foreign workers planning to travel to Bahrain,"The Ministry of Health in Bahrain has announced that the Meningococcal vaccine is now mandatory for all foreign workers entering the country, as a preventive measure against meningococcal disease.

Accordingly, this requirement also applies to Sri Lankan migrant workers, the Sri Lanka Bureau of Foreign Employment stated.

In collaboration with the Ministry of Foreign Affairs and the Sri Lankan Embassy in Bahrain, Sri Lanka is set to implement a vaccination programme for its citizens travelling to Bahrain, based on the guidelines issued by the Bahraini government and the Gulf Cooperation Council.

Meningococcal disease is an infectious illness caused by the Neisseria meningitidis bacterium, which can be fatal if left untreated. Meningitis is a contagious disease and is recognized as a leading cause of illness, death, and disability in both developed and developing countries.

Health authorities have highlighted the importance of the meningococcal vaccine as a crucial part of immunization strategies, particularly in regions with a high concentration of migrant workers, to minimize the risk of disease transmission. The Gulf Cooperation Council has also recommended its inclusion.

The mandatory vaccination aims to safeguard the health of workers and prevent potential outbreaks, aligning with broader public health goals.

Bahrain has long been a popular destination for Sri Lankan migrant workers, and that trend continues to grow. The Bureau of Foreign Employment revealed that over 4,000 Sri Lankan workers departed for employment in Bahrain in 2024 alone. (NewsWire)"
https://www.newswire.lk/2025/03/24/vijay-deverakonda-in-galle-for-the-kingdom/,2025-03-24,"Vijay Deverakonda in Galle for ""The Kingdom""","Popular Indian actor Vijay Deverakonda has arrived in Sri Lanka to shoot a song sequence for his upcoming film The Kingdom. The actor is currently in Galle, where filming is underway.

On Sunday, Deverakonda took to Instagram and shared a series of photos from an airport lounge before take-off. In the caption, he revealed his destination and purpose, writing: ""Off again to the #Kingdom of Lanka Shooting love songs. Wearing the madcool #RWDY Summer flannels 🙂 Will be available to you all soon for shopping.""

The actor's striking physical transformation for the film has already gone viral, with fans praising his rugged new look. Directed by Rahul Sankrityan, The Kingdom is expected to be a period-action drama, and this marks Deverakonda's first major filming project in Sri Lanka.

Filming in scenic locations like Galle has generated excitement among fans, who are eagerly waiting for more updates from the sets. (NewsWire)"
https://www.newswire.lk/2025/03/24/copa-exposes-major-vehicle-registration-fraud-at-dmt-raps-officials/,2025-03-24,"COPA exposes major vehicle registration fraud at DMT, raps officials","A series of large-scale fraud and corruption cases involving the Department of Motor Traffic (DMT) were brought to light during recent meetings of the Committee on Public Accounts (COPA), held on March 21 and 22.

The discussions centered on multiple audit findings spanning several years, revealing severe irregularities in vehicle registrations and substantial losses to the state.

One of the key issues discussed was a racket uncovered in a 2019 audit involving the fraudulent import of luxury vehicles.

158 vehicles had been imported under licenses intended for religious institutions using altered names and forged documentation, the COPA revealed citing the 2019 audit.

Additionally, the manufacturing dates of 120 vehicles were changed before registration, the audit reveals.

In response, DMT officials said disciplinary action had been taken against an implicated employee, including an inquiry by the Ministry of Public Administration.

A clerk who was interdicted was later reinstated due to lack of sufficient evidence. COPA members, however, expressed concern over the lack of accountability and the precedent it sets for public sector conduct, in addition to the loss in government revenue.

The committee also reviewed more recent audit findings covering 2020 to 2023. It was revealed that due to the failure to charge prescribed registration fees for 296 motorcycles with engine capacities between 201cc and 450cc, the state incurred a loss of Rs. 78.15 million. Further, 3,088 motorcycles were registered without Cabinet approval or required legal documentation.

A comprehensive review was conducted on 25 audit points related to illegal vehicle registrations made before the integration of the Sri Lanka Customs computer system.

COPA criticized the department's failure to act on these issues, noting that reports submitted were inadequate. The committee called for immediate disciplinary action and the appointment of an independent investigation team.

Among the other serious findings were:
•⁠ ⁠Fraudulent vehicle registration certificates issued by using engine and chassis numbers from illegally imported vehicles, causing a loss of Rs. 1.2 billion.
•⁠ ⁠Unauthorized issuance of certificates for unused vacant registration numbers, leading to a loss of Rs. 6.2 million.
•⁠ ⁠Misuse of diplomatic registration numbers for non-diplomatic vehicles, resulting in a loss of Rs. 122 million.

DMT officials also acknowledged critical issues within their operational system, citing the lack of a service agreement with the system provider. Despite these shortcomings, they maintained that external access to the system is not possible.

Following these revelations, COPA recommended that disciplinary action be taken against all responsible officials and that progress be reviewed monthly. The committee also urged legal authorities to pursue criminal investigations where applicable and stressed on the need for greater public awareness of the irregularities. (Newswire)"
https://www.newswire.lk/2025/03/24/a-complete-lie-sjb-leader-sajith-premadasa/,2025-03-24,"""A complete lie!"" - SJB leader Sajith Premadasa",
https://www.newswire.lk/2025/03/24/dengue-prevention-program-in-37-high-risk-areas/,2025-03-24,Dengue prevention program in 37 high-risk areas,"The Ministry of Health has announced a special three-day dengue prevention program from 27-29 March targeting 37 high-risk Medical Officer of Health (MOH) areas.

According to the National Dengue Control Unit, the program will be conducted targeting MOH areas across several districts, including Colombo, Gampaha, Kalutara, Matara, Matale, Batticaloa, Ratnapura, and Trincomalee.

The National Dengue Control Unit states a total of 10,886 dengue cases have been reported islandwide so far this year, reflecting a 43.4% decrease compared to the same period in 2024. However, with the prevailing intermittent rainfall, health authorities warn of a possible rise in cases in the coming days.

The program will focus on inspecting houses, schools, workplaces, religious sites, public spaces, and other premises in the identified high-risk areas.

These field inspections will be conducted by teams comprising health officials, members of the tri-forces, police officers, and volunteers. The teams will also carry out awareness campaigns to educate the public on preventing mosquito breeding.

The Dengue Control Unit urges the public to inspect their surroundings for at least 30 minutes weekly to identify and eliminate possible mosquito breeding grounds, as any environment could pose a risk.

Furthermore, people showing symptoms such as high fever with headache, muscle and joint pain, vomiting, red rashes on the skin, or signs of bleeding are advised to seek immediate medical attention from a hospital or qualified doctor.

The public is also strongly advised to manage fever using only paracetamol and to avoid NSAIDs (such as aspirin, mefenamic acid, ibuprofen, diclofenac) and steroid medications (like prednisolone and dexamethasone), which can worsen dengue-related complications. (Newswire)"
https://www.newswire.lk/2025/03/24/rs-36-billion-in-unpaid-epf-contributions-minister/,2025-03-24,Rs 36 billion in unpaid EPF contributions - Minister,"Deputy Minister of Labour Mahinda Jayasinghe says nearly 22,450 companies have failed to contribute to the Employees Provident Fund (EPF).

The Deputy Minister made the remarks during the event to mark the newly appointed Commissioner General of Labour, H.M.D.N.K. Wataliyadda assuming duties today.

Mahinda Jayasinghe further disclosed that the unpaid EPF contributions amount to nearly Rs. 36 billion.

Stating that the Ministry of Labour will provide its utmost support for the Labour Department to recover the funds, he expressed confidence that the newly appointed Commissioner General of Labour will fulfil her duties in this regard.

Deputy Minister Mahinda Jayasingeh also said that steps are being taken to amend the Labour Laws to improve the welfare of workers. (Newswire)"
https://www.newswire.lk/2025/03/24/road-rage-bus-driver-beaten-cctv/,2025-03-24,Road Rage : Bus driver beaten (CCTV),"Video footage has emerged of a Matara-Galle bus being obstructed on the road and the driver being beaten.

According to the video, a lorry is seen obstructing the bus in the middle of the road. Thereafter, the lorry driver is seen verbally arguing with the bus driver and then resorting to assaulting the driver.

Several more persons are also seen entering the bus through the driver's door and front entrance, proceeding to attack the driver.

Passengers and the conductor had diffused the tension, following which the bus had been taken to the nearest Police Station with the passengers.

It is reported that private bus employees working on the Matara-Galle route had resorted to a silent protest over the incident. (Newswire)"
https://www.newswire.lk/2025/03/24/tower-hall-theatre-foundation-board-members-appointed/,2025-03-24,Tower Hall Theatre Foundation : Board Members appointed,"Minister of Buddhasasana, Religious and Cultural Affairs of Sri Lanka, Hiniduma Sunil Senevi today handed out appointment letters to the newly appointed Board Members of the Tower Hall Theatre Foundation.

The Tower Hall Theatre Foundation was established by Prime Minister Harini Amarasuriya recently.

Accordingly, the new Board Members were handed over their appointment letters at the Ministry of Buddhasasana today.

The newly appointed Board Members are as follows;


* S.W. Kumara Perera
* A.K. Kosala Lakshitha
* S. A. Anasuya Subasinghe
* S.P.D. Liyanage
* Kathiresu Rathitharan. (Newswire)"
https://www.newswire.lk/2025/03/24/three-new-ambassadors-present-credentials-to-president/,2025-03-24,Three new Ambassadors present credentials to President,"Three overseas diplomats appointed to Sri Lankan presented their credentials to President Anura Kumara Dissanayake at the Presidential Secretariat in Colombo today.

Accordingly, the Government of the State of Palestine with the concurrence of the Government of Sri Lanka has appointed Ihab I.M. Khalil as Ambassador Extraordinary and Plenipotentiary of the State of Palestine to Sri Lanka based in Colombo.

The Government of Nepal with the agreement of the Government of Sri Lanka has appointed Purna Bahadur Nepali as Ambassador Extraordinary and Plenipotentiary of Nepal to Sri Lanka based in Colombo.

Furthermore, the Government of the French Republic with the concurrence of the Government of Sri Lanka has appointed Rémi Lambert as Ambassador Extraordinary and Plenipotentiary of the French Republic to Sri Lanka based in Colombo.

According to Sri Lanka's Foreign Ministry, the three newly appointed Ambassadors presented their credentials to President Anura Kumara Dissanayake today. (Newswire)"
https://www.newswire.lk/2025/03/24/official-quarters-for-married-stf-officers-declared-open/,2025-03-24,Official quarters for married STF officers declared open,"The official quarters for married STF officers were declared open in the Kalapaluwawa area in the Western Province today.

The housing complex was declared open under the patronage of Minister of Public Security Ananda Wijepala, Secretary to the Ministry of Defence Ravi Seneviratne, and Acting Inspector General of Police (IGP) Priyantha Weerasooriya.

According to the Police, 36 fully equipped houses have been built at a cost of Rs. 460 million. (Newswire)"
https://www.newswire.lk/2025/03/24/approval-for-former-chief-justice-to-be-appointed-un-permanent-representative-of-sl/,2025-03-24,Approval for former Chief Justice to be appointed UN Permanent Representative of SL,"The Committee on High Posts has approved the nomination of former Chief Justice Jayantha Jayasuriya P.C. to be appointed as the Permanent Representative of Sri Lanka to the United Nations in New York, USA.

The Committee on High Posts, which met in Parliament recently (21), approved the nomination, and also the appointment of two Ambassadors and a High Commissioner.

Accordingly, the nomination of Ratnayake Mudiyanselage Mahinda Dasa Ratnayake, to be appointed as the Ambassador of Sri Lanka to the Republic of Cuba was approved.

Approval was also granted for Professor Pivithuru Janak Kumarasinghe, to be appointed as the Ambassador of Sri Lanka to Japan.

The nomination of Senadheera Dumunnage Nimal Upali Senadheera, to be appointed as the High Commissioner of Sri Lanka to the United Kingdom of Great Britain and Northern Ireland was also approved by the Committee.

The Committee on High Posts, which met under the patronage of Prime Minister Dr. Harini Amarasuriya, was attended by MPs Bimal Rathnayake, Kumara Jayakody, Anil Jayantha, Hiniduma Sunil Senevi, Hansaka Wijemuni, Dayasiri Jayasekara, and Chamindranee Kiriella. (Newswire)"
https://www.newswire.lk/2025/03/24/80-yr-old-o-l-candidate-seeks-meeting-with-pm-over-unfair-maths-paper/,2025-03-24,80 yr old O/L candidate seeks meeting with PM over 'unfair' maths paper,"An 80-year-old man sitting for the 2024 (2025) GCE Ordinary Level Examination has appealed to meet Education Minister and Prime Minister Harini Amarasuriya, after expressing dissatisfaction over the Mathematics examination paper.

Speaking to the media, the elderly man said students are provided papers for the mathematics subject, curated for engineers.

""Previously, separate maths exam papers were provided to students from the arts, commerce and engineering fields. However, now papers curated for engineers are being provided for all students. This is unfair and has been going on for years,"" he pointed out.

The elderly man urged the Education authorities to recommence the system of providing maths question papers curated for the subject fields, instead of a common paper.

He further called for the tuition system to be abolished, stating that tuition teachers must be paid more and be recruited to teach at schools. (Newswire)"
https://www.newswire.lk/2025/03/24/smash-serve-repeat-pickleball-joins-the-game-at-misfits-arena/,2025-03-24,"Smash, Serve, Repeat: Pickleball Joins the Game at Misfits Arena","Sri Lanka's fastest-growing sport has landed at one of the island's most loved indoor venues! After nearly five years of serving up premium Futsal and Indoor Cricket action, Misfits Arena has launched its all-new Pickleball court -- and it's already creating a buzz.

Located in Borelasgamuwa, just a short drive from central Colombo, Misfits Arena continues to redefine the recreational sports scene. The new Pickleball court features a covered surface, making it one of the very few all-weather facilities of its kind in the country, ensuring uninterrupted play -- rain or shine. Even better? It's open 24×7, giving players unmatched flexibility to play on their own schedule.

For those new to the game, Pickleball is a fast-paced mix of tennis, badminton, and table tennis -- easy to learn, exciting to play, and ideal for all ages. With global popularity soaring, Sri Lanka is catching on fast -- and Misfits Arena is right at the centre of it.

Whether you're a competitive player or just looking to try something new with friends, the energy at Misfits is unmatched -- and now, it's got the perfect court to match.

📍 Ready to rally? Book your Pickleball session at Misfits Arena today and experience the newest sporting sensation in Sri Lanka -- anytime, any weather. Contact 0785117700"
https://www.newswire.lk/2025/03/24/todays-cbsl-official-exchange-rates-109/,2025-03-24,Today's CBSL official exchange rates,"The Sri Lankan Rupee has depreciated further against the US Dollar today (24 Mar), compared to Friday.

According to the Central Bank of Sri Lanka, the buying rate of the US Dollar has increased from Rs. 292.25 to Rs. 292.40 and the selling rate from Rs. 300.75 to Rs. 300.91.

However, the Sri Lankan Rupee has appreciated slightly against a basket of foreign currencies, including Gulf currencies. (Newswire)"
