News Page URL,Date,News Title,Page Content
https://www.newswire.lk/2025/03/09/uproar-over-alleged-free-land-allotment-to-muralitharans-company-in-india/,2025-03-09,Uproar over alleged free land allotment to Muralitharan's Company in India,"Questions have been raised in the Jammu and Kashmir Legislative Assembly regarding the allotment of land to former Sri Lankan cricketer Muttiah Muralitharan's company, Ceylon Beverages.

The Jammu and Kashmir government found itself in a contentious situation on Saturday following allegations of a 25-acre free land allotment to Sri Lankan cricketer Muttiah Muralitharan's company, Ceylon Beverages.

The company plans to establish an aluminium can manufacturing and beverages filling unit in the Bhagthali industrial estate in Kathua district adjoining Punjab, with an investment of ₹1,642 crore.

The issue came to light after CPM MLA Mohammad Yousuf Tarigami raised a question in the Legislative Assembly, seeking clarity on the land deal. However, Agriculture Minister Javaid Ahmad Dar feigned ignorance when questioned, admitting that he had no knowledge of the land allotment to Muralitharan's company.

The controversy centers on the fact that the 25 acres of land were reportedly allocated to Ceylon Beverages free of charge as part of Jammu and Kashmir industrial policy, introduced after the abrogation of Article 370. The land allotment has sparked concerns among locals, especially those claiming that they had proprietary rights over the land and were allegedly evicted to make way for the project.

Muralitharan's company already operates a plant in Karnataka and now seeks to expand into Jammu and Kashmir. The lease for the land was reportedly signed on June 14 last year. According to the company's online profile, Ceylon Beverages is Sri Lanka's largest beverage processing, filling, and exporting entity, providing contract filling services to major international clients like Coca-Cola and Nestle.

J&K industrial policy, which was launched on April 1, 2021, offers incentives like subsidies on capital investment, GST rebates on plant and machinery purchases, and financial assistance for working capital loans. This policy aims to attract large-scale investments and create jobs within the region.

Since its inception, the UT administration has received interest from a range of companies, including Dubai-based Emaar Group and India's Kandhari Beverages Pvt Ltd, with proposed investments worth over ₹1.23 lakh crore.

Kathua district, due to its proximity to Punjab and Himachal Pradesh, has become a focal point for many industrial projects.

Tarigami brought up the issue during a discussion on satellite townships being developed across the Union Territory. ""What are these townships about? Who will be residing there? A Sri Lankan cricketer has been allotted land without being charged a paisa,"" he remarked.

Congress MLA Ghulam Ahmed Mir echoed Tarigami's concerns, calling the situation a ""serious issue"" that warranted a thorough discussion in the Assembly.

Responding to the concerns of the legislators, Agriculture Minister Javaid Ahmad Dar acknowledged the matter but said it falls under the Revenue Department's jurisdiction. ""We will look into the matter to verify the facts,"" he said.

This is not the first time since the abrogation of Article 370 that questions have been raised regarding land allotments in Jammu and Kashmir. However, the involvement of a high-profile foreign figure like Muralitharan has added a new layer of complexity to the ongoing debate.

In defence of the land deal, a senior government official emphasized that Muralitharan's investment aligned with the administration's larger strategy to turn Jammu and Kashmir into an industrial hub. The official stressed that such foreign investments are crucial for the region's economic growth and the creation of much-needed jobs. (Deccan Herald)"
https://www.newswire.lk/2025/03/09/local-council-polls-over-17-million-eligible-to-vote/,2025-03-09,Local Council polls : Over 17 million eligible to vote,"Over 17 million voters are eligible to cast ballots in the Local Government Elections, Commissioner General of Elections Saman Sri Rathnayake said.

Saman Sri Rathnayake said a total of 17,296,330 voters are eligible to cast their ballots for 336 local government institutions.

He made the remarks while addressing the media yesterday, following discussions held with District Returning Officers, and Deputy and Assistant Election Commissioners on the necessary measures for the upcoming polls.

""The call for nominations for 336 local government institutions has now been finalized. Accordingly, elections will be held to elect members for 4,872 Divisions. A total of 17,296,330 voters have been registered,"" he added. (Newswire)"
https://www.newswire.lk/2025/03/09/president-trump-creates-white-house-task-force-for-fifa-world-cup/,2025-03-09,President Trump creates White House task force for FIFA World Cup,"President Donald Trump established a White House Task Force for the 2026 World Cup on Friday by signing an executive order in the Oval Office alongside Gianni Infantino, the president of FIFA, the governing body of world soccer.

The task force's stated mission is to ""showcase the Nation's pride and hospitality while promoting economic growth and tourism,"" according to the order. Trump will chair the body.

The U.S. is preparing to co-host the world's most-watched sports tournament alongside Canada and Mexico amid rising geopolitical tensions, as Trump escalates a trade war with the longtime allies.

Asked about co-hosting the tournament with the neighbors after slapping them with tariffs, Trump said it only adds to the drama on the pitch.

""I think it's going to make it more exciting,"" said Trump.

""Tension is a good thing,"" the president also said. ""It makes it much more exciting.""

Infantino, the controversial president of soccer's governing body, offered estimates of the economic impact the tournament will have in the U.S.

FIFA's president estimated that between the 2026 World Cup and the lesser-known 2025 Club World Cup, which will also be hosted in the U.S., the country will rake in an estimated $40 billion.

Infantino also surmised that the tournaments will add 200,000 jobs to the country and bring in 10 million tourists.

Trump asked Infantino if the U.S., a perennial underdog in men's soccer, could win the tournament for the first time in the nation's history.

""Yes, with the public behind [them],"" responded FIFA's president.

""He knows what to say,"" quipped Trump.

Infantino listed South American powerhouses Argentina and Brazil and European giants England, Germany, and Spain as the favorites for the tournament. Trump said he plans to attend ""more than one"" of the World Cup's 104 matches.

Also in the Oval Office was Homeland Security Secretary Kristi Noem, who is taking charge of security for the event. Questions about the United States' ability to host the tournament have swirled ever since mayhem erupted at the Copa América final in Florida last summer.

In July 2024, fans without tickets stormed the Hard Rock Stadium in Miami, trampling security officers, breaking down barricades, and vandalizing the stadium in order to watch Argentina take on Colombia for the trophy.

Noem said she'll be running ""incident command centers"" in the American host cities and partnering with federal agencies, local law enforcement and international partners to ensure the tournament goes smoothly.

Atlanta, Boston, Dallas, Houston, Kansas City, Los Angeles, Miami, New York, Philadelphia, Seattle, and San Francisco are the American host cities for the upcoming tournament. New York and San Francisco's games will be held at stadiums in East Rutherford, N.J., and Santa Clara, Calif., respectively.

Canada's games will be hosted in Toronto and Vancouver, while Mexico's matches will be held in Guadalajara, Mexico City, and Monterrey.

The tension between the co-hosts was underscored last week when the American-born coach of the Canadian national team blasted Trump's repeated comments about Canada becoming the 51st U.S. state.

""If I have one message to our president, it's lay off the ridiculous rhetoric about Canada being the 51st state,"" Canada coach Jesse Marsch said in late February.

""As an American, I'm ashamed of the arrogance and disregard that we've shown one of our historically oldest, strongest, and most loyal allies,"" said Marsch, a native of Racine, Wisconsin, who made two appearances for the U.S. men's national team during his playing career.

Infantino also took the opportunity in the Oval Office to unveil the new trophy for FIFA's Club World Cup. The tournament, which features the best club teams from each continent, has historically been an afterthought in the soccer world. But FIFA recently raised the stakes by announcing $1 billion in prize money for the tournament. (NBC)"
https://www.newswire.lk/2025/03/09/we-changed-parliament-now-local-government-must-change-vraie-cally-balthazaar/,2025-03-09,"""We changed Parliament, now local government must change"" - Vraie Cally Balthazaar","National Peoples' Power (NPP) Mayoral candidate for Colombo Vraie Cally Balthazaar says changes must be implemented in the local government institutions, which are filled with corruption.

Balthazaar said making changes to the local government institutions was the only way to bring the decisions of the Parliament to the grassroots.

""We changed the Parliament. Now, it is essential to change the system of the local government institutions. I am confident that the people will give us a chance to make that change,"" she said.

Balthazaar made the remarks while responding to reporters on contesting as Colombo Mayoral Candidate in the upcoming Local Government Elections.

Also commenting to the media, Deputy Minister of Public Security Sunil Watagala expressed confidence in Vraie Cally Balthazaar's victory.

""Not only winning, but she is the next Colombo Mayor,"" he added. (Newswire)"
https://www.newswire.lk/2025/03/09/sumeda-ranasinghe-sets-new-national-record/,2025-03-09,Sumeda Ranasinghe sets new national record,"Sri Lankan Javelin thrower Sumeda Ranasinghe has established a new national record, qualifying to represent Sri Lanka at the 2025 World Athletics Championships in Japan.

Sumeda Ranasinghe threw a distance of 85.78m at the second stage of the National Athletic trials held in Diyagama, Homagama today (09 Mar).

He is reportedly the first Sri Lankan athlete to reach the direct qualification standard this season. (Newswire)"
https://www.newswire.lk/2025/03/09/middeniya-triple-murder-another-suspect-arrested/,2025-03-09,Middeniya triple murder : Another suspect arrested,"A total of 12 suspects have been arrested so far in connection to the triple murder in Middeniya, in which two young children were killed in February.

According to the Police, a 37-year-old man was arrested in the Kuttigala area yesterday.

The suspect was arrested by the Middeniya Police on charges of aiding the shooting.

The Middeniya Police and Tangalle Division Crimes Investigation Unit are conducting further investigations. (Newswire)"
https://www.newswire.lk/2025/03/09/indian-actress-caught-smuggling-gold/,2025-03-09,Indian actress caught smuggling Gold,"In a recent development, Kannada actress Ranya Rao was arrested for her involvement in a gold smuggling operation after she was caught red-handed attempting to smuggle 14 kilograms of gold. During police interrogation, Ranya made several crucial revelations, including details about an international syndicate of women involved in gold smuggling.

Ranya confessed that she was a part of this smuggling network, which operates across borders and involves multiple women. This group is believed to be operating on an international scale, with some public servants also allegedly linked to the syndicate. The police are now on the lookout for other members involved in this illicit activity.

CBI joins investigation

The Directorate of Revenue Intelligence (DRI) had previously acted on a tip-off, leading to Ranya's arrest as she was returning from Dubai. During a subsequent search at her residence, law enforcement officials seized millions of rupees worth of jewelry. Following Ranya's statements, the Central Bureau of Investigation (CBI) has now taken charge of the case. They are closely investigating the syndicate's operations and are working to uncover other members involved in the international gold smuggling network.

Background of Ranya Rao

Ranya Rao, a former Kannada film actress, has starred in several movies. Recently, her name has been making headlines for all the wrong reasons. Interestingly, Ranya's father is an IPS officer, though not her biological father, but a step-parent. This connection has only added to the complexity of the case, as Ranya now faces severe legal scrutiny.

Currently under police custody, Ranya is being interrogated to uncover further details about the smuggling ring. The CBI is intensifying its efforts to expose the full extent of this international women-led gold smuggling syndicate. Updates on the investigation are expected soon, as authorities continue to make headway in this high-profile case. (India TV)"
https://www.newswire.lk/2025/03/09/37-police-officers-transferred/,2025-03-09,37 Police officers transferred,"Thirty-seven (37) Police Officers have been reassigned with immediate effect, following the approval of the National Police Commission.

The transferred officers include 28 Officers-in-Charge (OIC) and five Senior Superintendents of Police (SSP).

Four SSPs have been transferred and appointed as Deputy Inspector Generals (DIG).

The transfers are as follows;"
https://www.newswire.lk/2025/03/09/rain-expected-in-some-areas-today-4/,2025-03-09,Rain expected in some areas today,"The prevailing dry weather condition in Sri Lanka is expected to temporarily change on Monday (11 Mar) and Tuesday (12 Mar), according to the Department of Meteorology.

As such, showers may occur at several places on the island, particularly in the Eastern and Uva provinces today, while a few showers may occur in the Eastern coastal areas tonight.

Showers or thundershowers may occur at a few places in the Galle, Matara, Kalutara and Ratnapura districts in the evening or night.

Misty conditions can be expected at several places on the island during the morning.

Meanwhile, showers or thundershowers will occur at several places in the sea areas off the coast extending from Trincomalee to Hambantota via Batticaloa.

Winds will be north-easterly to easterly and speed will be 25-35 kmph. Wind speed can increase up to 45-50 kmph at times in the sea areas off the coast extending from Colombo to Mannar via Puttalam and from Galle to Hambantota via Matara.

The sea areas off the coasts extending from Colombo to Mannar via Puttalam and from Galle to Hambantota via Matara will be fairly rough at times. Temporarily strong gusty winds and very rough seas can be expected during thundershowers. (Newswire)"
https://www.newswire.lk/2025/03/10/international-masters-league-t20-2025-points-table/,2025-03-10,"International Masters League T20, 2025 Points Table",
