News Page URL,Date,News Title,Page Content
https://www.newswire.lk/2025/03/02/special-exposition-of-sacred-tooth-relic-at-dalada-maligawa-dates-announced/,2025-03-02,Special Exposition of Sacred Tooth Relic at Dalada Maligawa : Dates announced,"A special exposition of the Sacred Tooth Relic will be held at the Sri Dalada Maligawa in Kandy on April 18 from 3:00 pm to 5:30 pm, followed by a 10-day public viewing from April 19 to 28, between 12:00 noon and 5:30 pm daily.

Diyawadana Nilame announced the days, which offers devotees a rare opportunity to pay homage to the revered relic. Large crowds are expected, with special arrangements in place to facilitate the proceedings. (NewsWire)"
https://www.newswire.lk/2025/03/02/watch-glenn-phillips-snner-to-dismiss-virat-kohli/,2025-03-02,WATCH : Glenn Phillips stunner to dismiss Virat Kohli,"Kane Williamson 🤝 Glenn Phillips

Kiwis taking absolute blinders in the field 🤩#NZvIND
#ChampionsTrophy pic.twitter.com/aGFnGdezXs

-- وحید اختر (@alonestar1998) March 2, 2025

GLENN PHILIPS - THE GREATEST IN TAKING STUNNERS 🤯#INDvsNZ pic.twitter.com/7LVPc3P1jq

-- Nitin Yadav (@Nitinyadav223) March 2, 2025"
https://www.newswire.lk/2025/03/02/three-including-former-provincial-councillor-injured-in-brawl/,2025-03-02,"Three, including former provincial councillor injured in brawl","Three persons, including a former councillor of the Mihintale Provincial Council, have been injured in a brawl at a restaurant in Mihintale Town.

According to the Lankadeepa newspaper, the injured persons include a former SLPP provincial councillor, a student of the Rajarata University, and an employee of the restaurant.

The Mihintale Police stated that the former provincial councillor had engaged in a heated argument with the university student who was having dinner at the restaurant, resulting in a physical brawl.

A group of Rajarata University students who had arrived at the location had later assaulted the former provincial councillor.

The former provincial councillor, the university student, and an employee of the restaurant who had sustained serious injuries had been admitted to the Mihintale Hospital and were later transferred to the Anuradhapura Teaching Hospital. (Newswire)"
https://www.newswire.lk/2025/03/02/postal-worker-sentenced-to-28-years-for-rs-11000-bribe/,2025-03-02,"Postal worker sentenced to 28 years for Rs. 11,000 bribe","An office assistant of the Postal Department who had received Rs. 11,000 as a bribe has been sentenced to 28 years of rigorous imprisonment, to be served in seven years.

It is reported that Colombo High Court Judge Mahesh Weeraman had issued the order in connection to a case filed regarding a complaint by a businessman in Mirigama.

According to the complainant, the office assistant had solicited a bribe to release 30 CCTV cameras imported to Sri Lanka from the international express section of the Central Post Exchange duty-free.

The Colombo High Court convicted the office assistant under four charges serving a jail term of 07 years per charge.

The judge also imposed a fine of Rs. 5000 on the office assistant, warning that failure to settle the payment will result in an additional 06 months jail term. (Newswire)"
https://www.newswire.lk/2025/03/02/fuel-distribution-continuing-today-cpc/,2025-03-02,Fuel distribution continuing today - CPC,"Fuel distribution across Sri Lanka is continuing as usual today (02 March), the Chairman of the Ceylon Petroleum Corporation (CPC), D.J. Rajakaruna said.

According to the CPC Chairman, ordered fuel stocks are being distributed without any hindrance.

He further said that about 500 fuel orders have already been received from the Western Province.

""There will be no problem of fuel shortage in the country. The problem will occur if people queue at gas stations based on rumours,"" the CPC Chairman pointed out.

Rumours of a shortage of fuel arose after the CPC decided to abolish the 3% commission given to petroleum separators in fuel distribution. (Newswire)"
https://www.newswire.lk/2025/03/02/police-shoot-at-tipper-truck-seize-cannabis/,2025-03-02,"Police shoot at tipper truck, seize cannabis","One person has been injured after the Point Pedro Police opened fire at a tipper truck that failed to heed orders to stop.

The Police said the tipper truck transporting sand had been shot at in the Velvettithurai Police Division.

Following the shooting, the injured person had been admitted to a nearby hospital.

The Police had also seized a stock of cannabis from the vehicle.

It is reported that the Police had opened fire on the truck based on a tip-off that it was smuggling narcotics. (Newswire)"
https://www.newswire.lk/2025/03/02/first-phase-of-the-presidents-office-luxury-vehicle-auction-begins/,2025-03-02,First Phase of the President's Office Luxury Vehicle Auction Begins,
https://www.newswire.lk/2025/03/02/new-bat-species-found-in-sri-lanka/,2025-03-02,New bat species found in Sri Lanka,"A new species of bat, Hipposideros srilankaensis, was discovered in Sri Lanka. A decade-long study, led by Bhargavi Srinivasalu of the Department of Zoology, Osmania University, identified a new species of leaf-nosed bat.

This discovery, along with the taxonomic revision of the South Asian allies of Hipposideros galeritus, has been published in the prestigious international taxonomy journal Zootaxa. The team surveyed multiple locations across India, Sri Lanka and Thailand, collecting crucial samples and evidence to support their findings.

One of the scientists involved in the study, Prof C Srinivasulu, told TNIE, ""The new species, Hipposideros srilankaensis, is distinguished by its unique morphological features, including a broad noseleaf, distinct ear shape, and cranial characteristics. Genetic analysis further confirmed its distinctiveness from other known species in the region.

The study also re-evaluated the taxonomic status of Hipposideros brachyotus, a species previously considered a subspecies of Hipposideros galeritus. The research confirmed that H brachyotus is a distinct species endemic to India, while the Sri Lankan population represents the newly described H srilankaensis.""

The study also revealed significant genetic divergence among populations of Hipposideros galeritus across Southeast Asia, suggesting the presence of cryptic species that warrant further investigation.

""The new species discovery and the taxonomic revision are the results of over a decade of meticulous research.

The team conducted surveys in various habitats, from dense forests to caves, to gather the necessary data. The study involved detailed morphometric analyses, bacular morphology studies, echolocation call analyses and molecular phylogenetics to establish the distinctiveness of the new species,"" he added.

Prof Srinivasulu also noted that 136 species of bats are found in India and that Hyderabad is home to 14 different species of bats. (Indian Express)"
https://www.newswire.lk/2025/03/02/keith-noyahr-abduction-case-two-suspects-arrested/,2025-03-02,Keith Noyahr abduction case : Two suspects arrested,"Two suspects have been arrested in connection to the alleged abduction and assault of Sri Lankan journalist Keith Noyahr in May 2008.

According to the Police, the suspects were arrested in the Nawagaththegama and Elayapaththuwa areas yesterday by officers from the Criminal Investigations Department (CID).

The suspects, aged 42 and 46 years, have been identified as former Sri Lanka Army intelligence personnel.

The CID is conducting further investigations.

Sri Lankan journalist Keith Noyahr was abducted on Vaidya Road in Dehiwala on 22 May 2008, after which he was allegedly assaulted and later released. (Newswire)"
https://www.newswire.lk/2025/03/02/western-allies-rally-around-ukrainian-president-after-trump-spat/,2025-03-02,Western allies rally around Ukrainian President after Trump spat,"Western leaders scrambled to back Ukraine after Friday's acrimonious meeting between Donald Trump and Volodymyr Zelensky deepened the already yawning fault lines between Washington and many of its key allies.

The remarkable Oval Office exchange highlights a tricky balancing act facing Western capitals since Trump's return to office in January: maintaining steadfast support for Zelensky and Kyiv against Russian aggression, while not alienating a famously transactional president who appears increasingly sympathetic to President Valdimir Putin, tolerates little criticism and is upturning decades of transatlantic security alliances.

UK Prime Minister Keir Starmer, who met Trump in the White House on Thursday in one of the trickiest visits by a British leader to Washington in decades, spoke with both the US president and Zelensky following their shouting match, according to a Downing Street spokeswoman.

Starmer ""retains his unwavering support for Ukraine and is playing his part to find a path forward to a lasting peace, based on sovereignty and security for Ukraine,"" the spokeswoman said.

The UK is set to host a summit of European leaders on Sunday to discuss support for Kyiv. Zelensky is expected to attend what's likely to be a much more welcoming setting for the Ukrainian leader, with Starmer having urged Trump against accepting any peace deal in Ukraine that would ""reward"" Russia or its allies.

Italian Prime Minister Giorgia Meloni, a key Trump ally in Europe, also called for a summit with the US and European nations to discuss the war in Ukraine, saying that division makes the West weaker.

Europe's leaders and officials have been blindsided by a staggering collapse in American support for Ukraine in the past weeks, after almost three years of ironclad backing by the previous administration of Joe Biden. Many still cannot understand why US President Donald Trump has turned so furiously on Zelensky and conceded key concessions to Putin before even starting talks.

Zelensky has spoken to French President Emmanuel Macron and to European Council President António Costa following his scathing exchange with Trump at the White House, according to a Ukrainian source with knowledge of the situation.

""There is an aggressor, which is Russia, and an attacked people, which is Ukraine,"" Macron later said in a statement.

""Nobody wants peace more than the Ukrainians do,"" wrote German Chancellor Olaf Scholz on X. ""Therefore we are working on a common path to a lasting and just peace. Ukraine can rely on Germany - and on Europe.""

Kaja Kallas, the European Union's foreign policy chief, said in a statement that it's ""clear that the free world needs a new leader."" European Union leaders also issued a joint statement urging Zelensky to ""be strong.""

Zelensky has also spoken to NATO Secretary General Mark Rutte, a source said.

""Ukraine, you'll never walk alone,"" Lithuanian President Gitanas Nausėda said, while Estonian Foreign Minister Margus Tsahkna cautioned that if ""Ukraine stops fighting, there will be no Ukraine.""

There was swift vocal support too from key US allies outside Europe, including from all other members of the so-called Five Eyes intelligence sharing network that are among Washington's most trusted partners.

Canadian Prime Minister Justin Trudeau said his country would ""continue to stand with Ukraine.""

""Russia illegally and unjustifiably invaded Ukraine. For three years now, Ukrainians have fought with courage and resilience. Their fight for democracy, freedom, and sovereignty is a fight that matters to us all,"" Trudeau wrote on X.

Australia's prime minister reiterated his country's support for Kyiv, saying it will ""continue to stand with Ukraine for as long as it takes.""

""We stand unequivocally with Ukraine in their struggle, because we regard that as a struggle for the upholding of international law,"" Anthony Albanese said.

Meanwhile New Zealand's leader Christopher Luxon said his nation remained ""steadfast in its support for Ukraine as it defends itself in a war that Russia started.""

'Ukraine, you'll never walk alone'

A notable exception to the wave of European solidarity was Hungarian Prime Minister Viktor Orban, a far-right populist and Trump ally, who took to X to stand with the US president.

""Strong men make peace, weak men make war,"" Orban wrote. ""Today President (Trump) stood bravely for peace. Even if it was difficult for many to digest. Thank you, Mr. President!""

The tense exchange with Trump boosted Zelensky's backing among many at home, with Ukraine's lawmakers rallying behind Kyiv's leader.

""We are proud of our president. We are proud that he has guts to stand up for Ukraine,"" Oleksandr Merezhko, the head of the parliament's Foreign Affairs Committee, told CNN's Jim Sciutto on Friday.

Merezhko said there's ""absolutely no doubt"" that the Ukrainian parliament will back Zelensky.

""We are united behind our president but at the same time, we hope that wisdom and common sense will prevail.""

Ukraine's military, who have spent more than three years holding back a far larger Russian force with the help of US and European aid, also maintained a message of defiance, at least on public channels.

""Trump understands the aggressive manner of negotiations and is trying to crush Zelensky,"" said Stanislav Buniatov, another Ukrainian military officer, in a Telegram post. ""There would have been no heated talks if Trump had offered at least a ceasefire on the contact line with minimal amendments.""

One military officer, who goes by the callsign Aleks, said on Telegram he doesn't ""give a damn"" about the kind of peace Trump offers.

""It's better to fight to death than to freeze the war and then be drained again in three years,"" he said. (CNN)"
https://www.newswire.lk/2025/03/02/suspect-caught-hiding-drugs-in-bottle-caps-for-online-sales/,2025-03-02,Suspect caught hiding drugs in bottle caps for online sales,"A suspect has been arrested for discreetly concealing drugs inside caps of soft drink bottles for online sales in Maradankadawala.

The suspect involved in online drug trafficking in Maradankadawala and surrounding areas has been arrested with a stock of narcotics, Police said.

Acting on a tip-off, Police officers recovered 104 packets in the possession of the suspect.

Further investigations had revealed that the suspect had cleverly concealed the narcotics inside his jacket as well as soft drink bottles.

The seized narcotics weighed approximately 5.25 grams, Police said.

The suspect is to be produced before the Kekirawa Magistrate's Court. (Newswire)"
https://www.newswire.lk/2025/03/02/adverse-weather-situation-summary/,2025-03-02,Adverse weather : Situation summary,"One person has been reported dead and one missing due to various disasters reported as a result of inclement weather experienced in Sri Lanka from 25 February to 02 March 2025.

According to the Disaster Management Centre, 716 persons from 176 families in four districts have been severely affected due to adverse weather conditions.

Meanwhile, 3834 persons from 1282 families in two districts have been severely affected due to drought conditions.

According to the DMC, people in the Ratnapura and Kalutara Districts have been severely affected by the drought. (Newswire)"
https://www.newswire.lk/2025/03/02/man-found-dead-inside-ingiriya-hotel/,2025-03-02,Man found dead inside Ingiriya Hotel,"A 51-year-old man has been found dead in a suspicious manner in a hotel in the Ingiriya area.

According to the Police, a guest at the hotel located in Jayalathgama Mawatha was found dead yesterday.

The deceased is a 51-year-old resident of Ingiriya.

The Ingiriya Police is conducting investigations to ascertain the cause of death. (Newswire)"
https://www.newswire.lk/2025/03/02/weather-showers-thundershowers-in-several-areas/,2025-03-02,"Weather : Showers, thundershowers in several areas","The Meteorology Department forecasts showers or thundershowers at times in the Eastern, Southern, and Uva provinces, as well as in the Matale, Nuwara Eliya, and Polonnaruwa districts.

Several spells of showers are expected in the Northern Province and the Anuradhapura district. Showers or thundershowers may also occur in several other areas in the afternoon or night.

Fairly heavy showers of about 75 mm are likely in parts of the Western, Sabaragamuwa, Southern, and Uva provinces, along with the Matale and Nuwara Eliya districts.

The public is advised to take precautions against localized strong winds and lightning during thundershowers. (Newswire)"
https://www.newswire.lk/2025/03/02/cope-inquiry-on-slbfe-5-key-issues-identified-including-sending-underage-workers-abroad/,2025-03-02,Sri Lanka sent 683 underage workers abroad for domestic work,"The Committee on Public Enterprises (COPE) has raised concerns that the Sri Lanka Bureau of Foreign Employment (SLBFE), which was established for regulatory purposes, is operating as a business entity.

During a COPE meeting held on February 27, chaired by MP (Dr.) Nishantha Samarawira, it was revealed that 683 underage workers were sent abroad for domestic work between May 2023 and June 2024.

Additionally, the failure to provide mandatory residential training for 28,165 first-time migrant domestic workers resulted in a loss of LKR 631,177,650 in training revenue for the SLBFE.

The committee also uncovered financial discrepancies, including the rental of 30 stalls for LKR 170,000 each for a program in Galle, while a single stall for a similar event in Jaffna was rented for LKR 500,000.

Further investigations revealed that 25 stalls had been purchased at a total cost of LKR 12.5 million.

Another key finding was that the SLBFE had granted approval for recruitment agencies to send domestic workers abroad on tourist visas.

The COPE committee criticized this as a complete failure in accountability. A circular issued on March 30, 2023 (07/2023) facilitated the migration of workers to the UAE and Oman without a formal labor agreement, raising concerns about their safety and legal status.

It was disclosed that 4,942 workers had left the country under tourist visas, with a significant number obtaining jobs, but their details had not been uploaded to the Sri Lankan embassy's database.

Meanwhile, the ""Jayagamu Sri Lanka"" program had incurred a total expenditure of LKR 1.2 billion, with officials defending the spending, stating that all payments had been made following proper procedures. However, since the expenditure exceeded LKR 500 million, cabinet approval was required, and the Auditor General's Department will now review the transactions.

The committee also discussed issues related to the temporary shelters maintained for stranded Sri Lankan migrant workers and the appointment procedures within the SLBFE.

Given the serious nature of the findings, COPE has decided to appoint a subcommittee to investigate the SLBFE further. (NewsWire)"
https://www.newswire.lk/2025/03/02/uk-to-provide-us2-8-billion-loan-to-ukraine/,2025-03-02,UK to provide US$2.8 billion loan to Ukraine,"The United Kingdom signed an agreement with Kyiv on March 1 to provide Ukraine with a loan worth 2.26 billion pounds ($2.84 billion) backed by frozen Russian assets.

The loan, which is part of the Group of Seven's (G7) Extraordinary Revenue Acceleration (ERA) credit initiative, was signed amid President Volodymyr Zelensky's visit to London to meet with U.K. Prime Minister Keir Starmer.

""The United Kingdom continues to stand in defense of Ukraine. Today's agreement, which contributes to strengthening Ukraine's defense capabilities, confirms this,"" Ukraine's Finance Minister Serhii Marchenko said in a statement.

The loan will go towards ""purchasing defense equipment according to Ukraine's needs,"" the Finance Ministry said.

In October 2024, G7 countries came to an agreement that pledged to provide Ukraine with almost $50 billion loan. (Kyiv Independent)"
